func_name;id_try;id;size;exceptions
ticket_role;0;0;3;1
get_object_or_404;1;1;2;1
get_object_or_404;1;2;1;0
get_list_or_404;2;3;2;1
resolve_url;3;4;3;1
_BaseCookie__set;4;5;4;0
get_signed_cookie;5;6;2;1
get_signed_cookie;6;7;2;0
scheme;7;8;1;1
body;8;9;1;1
_load_post_and_files;9;10;2;1
read;10;11;1;1
readline;11;12;1;1
__init__;12;13;1;1
__init__;13;14;1;1
__init__;14;15;1;2
parse;15;16;2;1
parse;16;17;0;3
parse;17;18;1;1
parse;18;19;1;3
parse;19;20;2;1
parse;20;21;0;1
parse;21;22;2;1
read;22;23;1;1
__next__;23;24;1;1
__next__;24;25;1;1
exhaust;25;26;1;1
parse_boundary_stream;26;27;1;1
parse_boundary_stream;27;28;0;1
__init__;28;29;1;2
_convert_to_charset;29;30;3;1
__delitem__;30;31;1;1
close;31;32;1;1
content;32;33;1;1
__init__;33;34;1;1
__init__;34;35;1;1
_get_token;35;36;1;1
_get_token;36;37;1;1
process_view;37;38;1;1
get_callable;38;39;4;1
get_callable;39;40;1;1
get_mod_func;40;41;1;1
reverse;41;42;1;1
reverse;42;43;2;1
clear_script_prefix;43;44;1;1
is_valid_path;44;45;1;1
translate_url;45;46;1;1
translate_url;46;47;1;1
_compile;47;48;1;0
resolve;48;49;3;1
url_patterns;49;50;2;1
get_max_age;50;51;1;2
is_valid_ipv6_address;51;52;1;1
is_valid_ipv6_address;52;53;1;1
emit;53;54;2;1
get_git_changeset;54;55;1;1
discard;55;56;1;1
__getitem__;56;57;1;1
__getitem__;57;58;1;1
get;58;59;1;1
_getlist;59;60;2;1
update;60;61;1;1
symlinks_supported;61;62;1;3
code_changed;62;63;1;1
check_errors;63;64;7;1
python_reloader;64;65;1;1
python_reloader;65;66;1;1
func_accepts_kwargs;66;67;2;1
func_accepts_kwargs;67;68;1;2
is_iterable;68;69;1;1
import_string;69;70;2;1
import_string;70;71;2;1
autodiscover_modules;71;72;3;1
module_has_submodule;72;73;1;1
module_has_submodule;73;74;1;1
module_has_submodule;74;75;1;1
module_has_submodule;75;76;8;1
module_has_submodule;76;77;0;1
module_has_submodule;77;78;0;1
module_has_submodule;78;79;1;1
_truncate_html;79;80;1;1
_replace_entity;80;81;1;1
_replace_entity;81;82;1;2
iter_format_modules;82;83;1;1
get_format;83;84;1;1
get_format;84;85;1;1
normalize;85;86;1;1
normalize;86;87;1;1
normalize;86;88;1;1
get_quantifier;87;89;1;1
get_quantifier;88;90;1;1
format;89;91;1;1
e;90;92;1;1
T;91;93;1;1
Z;92;94;1;1
I;93;95;1;1
force_text;94;96;3;1
force_bytes;95;97;3;1
repercent_broken_unicode;96;98;2;1
get_system_encoding;97;99;1;1
_archive_cls;98;100;1;1
extract;99;101;1;2
_get_timezone_name;100;102;1;1
make_middleware_decorator;101;103;4;1
parse_http_date;102;104;1;1
parse_http_date_safe;103;105;1;1
urlsafe_base64_decode;104;106;1;2
is_safe_url;105;107;1;1
_is_safe_url;106;108;1;1
_strip_once;107;109;1;1
_strip_once;108;110;1;1
smart_urlquote;109;111;1;1
smart_urlquote;110;112;1;1
urlize;111;113;0;1
__get__;112;114;1;1
__get_module;113;115;1;1
load_module;114;116;1;1
remove_move;115;117;2;1
remove_move;116;118;1;1
_add_installed_apps_translations;117;119;1;1
get_language;118;120;1;1
get_supported_language_variant;119;121;1;1
get_language_from_path;120;122;1;1
get_language_from_request;121;123;1;1
get_language_from_request;122;124;0;1
get_language_from_request;123;125;1;1
lazy_number;124;126;1;1
lazy_number;125;127;1;1
get_language_info;126;128;4;1
get_language_info;127;129;1;1
create;128;130;3;1
create;129;131;1;1
create;130;132;2;1
create;131;133;1;1
create;132;134;1;1
get_model;133;135;1;1
get_app_config;134;136;4;1
lazy_model_operation;135;137;1;1
load_backend;136;138;7;1
load_backend;137;139;1;1
ensure_defaults;138;140;1;1
prepare_test_settings;139;141;1;1
close_all;140;142;0;1
_router_func;141;143;1;1
allow_relation;142;144;1;1
allow_migrate;143;145;0;1
__exit__;144;146;4;1
__exit__;145;147;1;1
__exit__;146;148;3;1
__exit__;147;149;1;1
__exit__;148;150;1;1
__exit__;149;151;1;1
_non_atomic_requests;150;152;1;1
__exit__;151;153;1;0
executemany;152;154;1;1
execute;153;155;2;0
executemany;154;156;2;0
_rollback;155;157;1;0
is_usable;156;158;1;0
_clone_test_db;157;159;6;1
_clone_test_db;158;160;2;1
datetime_trunc_sql;159;161;1;1
_create_test_db;160;162;10;1
_create_test_db;161;163;2;1
prepare_sql_script;162;164;1;1
supports_stddev;163;165;1;1
_setup_environment;164;166;1;1
init_connection_state;165;167;2;0
_commit;166;168;5;0
is_usable;167;169;1;0
oracle_version;168;170;1;1
_format_params;169;171;1;1
close;170;172;1;0
_create_test_db;171;173;16;1
_create_test_db;172;174;4;1
_create_test_db;172;175;2;1
_create_test_db;173;176;2;1
_create_test_db;174;177;10;1
_create_test_db;175;178;2;1
_handle_objects_preventing_db_destruction;176;179;2;1
_handle_objects_preventing_db_destruction;177;180;2;1
_execute_statements;178;181;2;1
_execute_allow_fail_statements;179;182;3;1
alter_field;180;183;3;1
_parse_version;181;184;1;2
get_new_connection;182;185;1;1
is_usable;183;186;1;0
_nodb_connection;184;187;4;2
runshell_db;185;188;1;1
_clone_test_db;186;189;6;1
_clone_test_db;187;190;2;1
_sqlite_date_extract;188;191;1;2
_sqlite_date_trunc;189;192;1;2
_sqlite_time_trunc;190;193;1;2
_sqlite_datetime_parse;191;194;1;2
_sqlite_time_extract;192;195;1;2
_sqlite_format_dtdelta;193;196;1;2
__getitem__;194;197;3;1
get_relations;195;198;1;1
_create_test_db;196;199;2;1
_clone_test_db;197;200;2;1
_clone_test_db;198;201;2;1
quote_value;199;202;1;1
quote_value;199;203;1;0
check_expression_support;200;204;1;1
supports_stddev;201;205;1;0
make_model_tuple;202;206;1;2
__init__;203;207;2;1
__init__;204;208;1;1
__init__;205;209;1;1
__init__;206;210;1;2
__repr__;207;211;1;2
serializable_value;208;212;1;1
save;209;213;0;1
_get_next_or_previous_by_FIELD;210;214;1;1
full_clean;211;215;1;1
full_clean;212;216;1;1
full_clean;213;217;1;1
clean_fields;214;218;1;1
_check_swappable;215;219;1;1
_check_swappable;215;220;2;1
_check_local_fields;216;221;1;1
as_sql;217;222;1;1
as_sql;218;223;1;1
compile;219;224;1;1
as_sqlite;220;225;1;1
as_sql;221;226;0;1
process_rhs;222;227;1;1
as_sql;223;228;1;3
normalize_together;224;229;1;1
_prepare;225;230;1;1
add_field;226;231;1;1
swapped;227;232;1;1
base_manager;228;233;1;1
default_manager;229;234;1;1
_forward_fields_map;230;235;1;1
fields_map;231;236;1;1
get_field;232;237;1;1
get_field;233;238;1;1
_get_fields;234;239;1;1
_property_names;235;240;1;1
__iter__;236;241;1;1
aggregate;237;242;1;2
get_or_create;238;243;1;0
update_or_create;239;244;2;0
_create_object_from_params;240;245;4;1
_create_object_from_params;241;246;1;0
_extract_model_params;242;247;2;0
annotate;243;248;1;2
columns;244;249;1;1
prefetch_related_objects;245;250;1;2
prefetch_related_objects;246;251;0;0
prefetch_one_level;247;252;1;0
prefetch_one_level;248;253;2;1
run_validators;249;254;3;0
db_check;250;255;1;1
db_type;251;256;1;1
to_python;252;257;1;2
to_python;253;258;1;1
to_python;254;259;1;1
to_python;255;260;1;1
get_prep_value;256;261;1;1
_check_decimal_places;257;262;1;1
_check_decimal_places;257;263;1;1
_check_max_digits;258;264;1;1
_check_max_digits;258;265;1;1
to_python;259;266;1;0
to_python;260;267;1;1
to_python;261;268;1;2
to_python;262;269;1;2
get_prep_value;263;270;1;0
to_python;264;271;1;1
to_python;265;272;1;2
_check_image_library_installed;266;273;1;1
get_normalized_value;267;274;1;1
__get__;268;275;5;1
__get__;269;276;7;1
__get__;270;277;1;0
__set__;271;278;1;1
create_reverse_many_to_one_manager;272;279;1;2
create_reverse_many_to_one_manager;273;280;2;2
create_forward_many_to_many_manager;274;281;1;2
create_forward_many_to_many_manager;275;282;2;2
_check_to_fields_exist;276;283;1;0
_check_unique_target;277;284;1;0
__init__;278;285;1;1
__init__;279;286;2;1
_check_relationship_model;280;287;1;0
get_select;281;288;1;1
get_combinator_sql;282;289;1;1
get_from_clause;283;290;0;1
execute_sql;284;291;2;1
execute_sql;285;292;3;1
execute_sql;286;293;1;1
as_sql;287;294;1;1
get_aggregation;288;295;1;1
build_filter;289;296;1;1
names_to_path;290;297;4;1
names_to_path;291;298;1;1
add_fields;292;299;1;1
add_fields;292;300;3;1
get_loaded_field_names;293;301;4;1
_find_reload_model;294;302;1;1
_find_reload_model;295;303;1;1
_reload;296;304;1;1
render_multiple;297;305;1;1
unregister_model;298;306;1;1
from_model;299;307;1;1
from_model;300;308;1;1
render;301;309;1;1
remove_replaced_nodes;302;310;5;1
remove_replacement_node;303;311;5;1
forwards_plan;304;312;2;1
backwards_plan;305;313;2;1
ask_initial;306;314;1;1
ask_initial;307;315;1;1
_choice_input;308;316;1;1
_ask_default;309;317;1;2
load_disk;310;318;4;1
check_key;311;319;2;1
build_graph;312;320;12;1
ensure_schema;313;321;1;1
basedir;314;322;1;1
basedir;315;323;1;1
basedir;316;324;0;1
basedir;317;325;0;1
swappable_first_key;318;326;1;1
__new__;319;327;1;1
send_robust;320;328;3;1
cleanse_setting;321;329;1;1
cleanse_special_types;322;330;1;1
get_traceback_data;323;331;1;1
_get_lines_from_file;324;332;1;1
_get_lines_from_file;325;333;1;2
technical_404_response;326;334;1;3
technical_404_response;327;335;1;3
technical_404_response;328;336;1;1
csrf_failure;329;337;3;1
page_not_found;330;338;1;2
page_not_found;331;339;4;1
server_error;332;340;2;1
bad_request;333;341;2;1
permission_denied;334;342;2;1
directory_index;335;343;2;1
was_modified_since;336;344;1;3
paginate_queryset;337;345;2;1
paginate_queryset;338;346;1;1
get_template_names;339;347;1;1
get_redirect_url;340;348;1;1
get_success_url;341;349;1;1
get_year;342;350;2;1
get_year;343;351;1;1
_get_next_year;344;352;1;1
get_month;345;353;2;1
get_month;346;354;1;1
_get_next_month;347;355;1;1
get_day;348;356;2;1
get_day;349;357;1;1
get_week;350;358;2;1
get_week;351;359;1;1
_get_next_week;352;360;1;1
_date_from_string;353;361;1;1
_get_next_prev;354;362;1;1
get_object;355;363;1;0
get_template_names;356;364;10;1
render;357;365;1;1
render;358;366;1;2
render;359;367;1;1
render;360;368;1;1
render;361;369;1;1
do_timezone;362;370;1;1
do_timezone;363;371;1;0
handle_simple;364;372;1;1
render;365;373;3;2
do_translate;366;374;2;1
do_translate;367;375;2;1
do_block_translate;368;376;2;1
do_block_translate;369;377;2;1
validate_number;370;378;1;2
count;371;379;1;2
__call__;372;380;7;1
__call__;373;381;1;1
__call__;374;382;1;1
__call__;375;383;1;1
__call__;376;384;1;1
validate_domain_part;377;385;1;1
validate_ipv46_address;378;386;2;1
validate_ipv46_address;379;387;1;1
ip_address_validators;380;388;1;1
get_available_image_extensions;381;389;1;1
get_internal_wsgi_application;382;390;2;1
_create_cache;383;391;1;1
_create_cache;384;392;4;1
_create_cache;385;393;1;1
__getitem__;386;394;1;1
__getitem__;386;395;1;1
_base_set;387;396;1;1
__init__;388;397;1;2
__init__;389;398;1;2
__init__;390;399;1;2
get;391;400;1;1
_delete;392;401;1;1
_createdir;393;402;1;1
incr;394;403;1;0
decr;395;404;1;0
get;396;405;1;0
get;397;406;1;1
has_key;398;407;1;1
_delete;399;408;1;1
_delete;400;409;1;1
_check_lazy_references;401;410;1;1
_samefile;402;411;1;1
file_move_safe;403;412;1;1
file_move_safe;404;413;2;1
file_move_safe;405;414;3;1
close;406;415;1;2
close;407;416;1;1
_get_size_from_underlying_file;408;417;1;2
chunks;409;418;1;2
close;410;419;1;1
_save;411;420;1;1
_save;412;421;3;1
delete;413;422;1;1
get_image_dimensions;414;423;3;0
get_image_dimensions;414;424;1;0
popen_wrapper;415;425;2;1
parse_apps_and_model_labels;416;426;1;1
parse_apps_and_model_labels;417;427;1;1
run_from_argv;418;428;6;1
run_from_argv;419;429;1;1
check_migrations;420;430;1;1
check_migrations;420;431;2;1
handle;421;432;1;2
call_command;422;433;1;1
fetch_command;423;434;4;1
autocomplete;424;435;1;1
autocomplete;425;436;1;1
execute;426;437;1;1
execute;427;438;1;1
execute;428;439;1;1
execute;429;440;6;1
handle;430;441;3;1
handle;431;442;1;1
download;432;443;1;1
extract;433;444;1;2
inner_run;434;445;5;0
inner_run;434;446;2;1
inner_run;435;447;1;1
handle;436;448;1;1
handle;437;449;1;1
handle_inspection;438;450;1;1
handle_inspection;439;451;1;1
handle_inspection;440;452;1;1
get_field_type;441;453;2;1
handle;442;454;1;1
find_migration;443;455;1;1
find_migration;443;456;1;1
is_writable;444;457;1;2
handle;445;458;1;1
handle;446;459;5;1
handle;447;460;1;1
handle;448;461;1;1
handle;449;462;1;1
handle;450;463;1;0
handle;451;464;2;1
handle;452;465;1;1
handle;452;466;1;1
loaddata;453;467;2;1
load_label;454;468;3;1
load_label;455;469;2;2
handle;456;470;1;1
handle;456;471;1;1
python;457;472;1;1
python;458;473;1;1
handle;459;474;1;1
handle;460;475;1;1
handle;461;476;2;1
handle;462;477;1;1
handle;463;478;1;1
settings_available;464;479;2;1
process_locale_dir;465;480;1;1
handle;466;481;1;1
write_migration_files;467;482;1;1
handle_merge;468;483;1;1
create_table;469;484;1;1
build_instance;470;485;1;0
register_serializer;471;486;2;1
Deserializer;472;487;1;1
Deserializer;472;488;1;1
Deserializer;473;489;1;0
Deserializer;474;490;1;1
Deserializer;475;491;1;1
Deserializer;476;492;1;1
Deserializer;477;493;1;1
_get_model;478;494;1;2
Deserializer;479;495;1;1
Deserializer;479;496;1;1
handle_field;480;497;1;1
_get_model_from_node;481;498;1;2
forbid_multi_line_headers;482;499;3;1
split_addr;483;500;1;1
sanitize_address;484;501;1;1
sanitize_address;485;502;2;2
attach;486;503;1;1
_create_attachment;487;504;2;1
open;488;505;1;2
close;489;506;1;2
close;489;507;2;0
_send;490;508;2;0
__enter__;491;509;2;1
__init__;492;510;1;1
send_messages;493;511;1;1
load_middleware;494;512;3;1
load_middleware;495;513;3;1
get_response;496;514;2;1
_get_response;497;515;1;1
_get_response;498;516;1;1
convert_exception_to_response;499;517;1;1
get_exception_response;500;518;2;1
get_exception_response;501;519;2;1
__init__;502;520;1;1
__init__;503;521;1;2
templates;504;522;2;1
__getitem__;505;523;8;1
__getitem__;506;524;1;1
render;507;525;1;1
render;508;526;1;1
render;509;527;1;1
render;510;528;1;1
render;511;529;1;2
render;512;530;2;1
render;513;531;1;1
render;514;532;1;1
render;515;533;1;1
render;515;534;1;2
render;516;535;1;1
render;516;536;1;3
find_library;517;537;1;1
resetcycle;518;538;1;2
resetcycle;519;539;1;1
__init__;520;540;1;1
compile_nodelist;521;541;2;1
get_exception_info;522;542;1;2
parse;523;543;1;1
parse;524;544;1;1
parse;525;545;1;1
parse;526;546;1;1
__init__;527;547;1;1
resolve;528;548;5;1
__init__;529;549;8;1
__init__;530;550;3;1
_resolve_lookup;531;551;5;1
_resolve_lookup;532;552;9;5
_resolve_lookup;533;553;5;2
_resolve_lookup;534;554;1;4
_resolve_lookup;535;555;3;1
_resolve_lookup;536;556;1;1
render_annotated;537;557;3;1
render;538;558;1;1
floatformat;539;559;1;1
floatformat;539;560;3;1
floatformat;540;561;1;4
floatformat;541;562;1;1
floatformat;542;563;1;3
floatformat;543;564;1;1
stringformat;544;565;1;2
truncatechars;545;566;1;1
truncatechars_html;546;567;1;1
truncatewords;547;568;1;1
truncatewords_html;548;569;1;1
_property_resolver;549;570;1;1
dictsort;550;571;1;2
dictsortreversed;551;572;1;2
