func_name;id;size;handlers
write_data_chunk;108;0;1
_get_info;109;1;1
_unconvert_index;110;1;1
__init__;111;1;1
generate;112;1;1
__init__;113;1;1
close;114;0;1
_get_dtypes;115;1;1
_get_dtypes;116;1;1
_read_old_header;117;1;1
_read_old_header;118;1;1
_null_terminate;119;1;1
read;120;1;1
read;121;1;1
_do_convert_categoricals;122;1;1
_check_column_names;123;1;1
_try_import;124;0;1
read_pickle;125;1;1
read_pickle;126;1;1
read_pickle;127;1;1
_is_url;128;1;1
_is_s3_url;129;1;1
_stringify_path;130;1;1
_stringify_path;131;1;1
_get_handle;132;1;1
_get_handle;133;2;1
__init__;134;1;1
_clean_options;135;0;1
__next__;136;1;1
_convert_to_ndarrays;137;1;1
_infer_types;138;2;1
_cast_types;139;1;1
close;140;0;1
read;141;1;1
read;142;1;1
_infer_columns;143;1;1
_infer_columns;144;1;1
_check_for_bom;145;1;1
_next_line;146;2;1
_next_iter_line;147;1;1
_get_index_name;148;1;1
_get_index_name;149;1;1
_get_lines;150;0;1
_make_date_converter;151;1;1
_make_date_converter;152;2;1
_make_date_converter;153;1;1
_floatify_na_values;154;1;1
_stringify_na_values;155;1;1
_stringify_na_values;156;0;1
__next__;157;1;1
_is_sqlalchemy_connectable;158;2;1
_parse_date_columns;159;1;1
read_sql_table;160;0;1
read_sql;161;1;1
_engine_builder;162;0;1
insert_data;163;0;1
_harmonize_columns;164;2;1
_harmonize_columns;165;1;1
_sqlalchemy_type;166;2;1
_get_unicode_name;167;1;1
run_transaction;168;0;1
execute;169;1;1
execute;170;0;1
_importers;171;1;1
_importers;172;1;1
_importers;173;1;1
_read;174;0;1
_parse_raw_tbody;175;1;1
_build_doc;176;1;1
_build_doc;177;1;1
_build_doc;178;1;1
_parse;179;1;1
_parse;180;0;1
get_engine;181;1;1
get_engine;182;1;1
__init__;183;0;1
__init__;184;0;1
json_normalize;185;1;1
_get_data_from_filepath;186;1;1
close;187;0;1
_try_convert_data;188;2;1
_try_convert_data;189;2;1
_try_convert_data;190;2;1
_try_convert_data;191;1;1
_try_convert_data;192;2;1
_try_convert_to_date;193;1;1
_try_convert_to_date;194;1;2
read_sas;195;1;1
_parse_date;196;1;1
__init__;197;1;1
_read_header;198;1;1
close;199;0;1
_get_terminal_size_windows;200;3;1
_get_terminal_size_tput;201;7;1
_get_terminal_size_linux;202;1;1
_get_terminal_size_linux;203;2;1
_get_terminal_size_linux;204;1;1
color_to_excel;205;1;1
size_to_pt;206;1;1
size_to_pt;207;1;1
size_to_pt;208;1;1
atomize;209;1;1
_side_expander;210;1;1
detect_console_encoding;211;1;1
detect_console_encoding;212;1;1
write_result;213;0;1
_format_strings;214;1;1
_join_unicode;215;1;1
pprint_thing;216;1;1
determine_clipboard;217;0;1
determine_clipboard;218;0;1
__init__;219;1;1
_init_ndarray;220;1;1
itertuples;221;2;1
from_records;222;1;1
from_records;223;3;1
_get_value;224;1;1
_set_value;225;3;1
__getitem__;226;0;1
query;227;1;1
_ensure_valid_index;228;1;1
_sanitize_column;229;1;1
aggregate;230;1;1
_apply_empty_result;231;1;1
_apply_raw;232;1;1
_apply_standard;233;3;1
_apply_standard;234;1;1
_apply_standard;235;0;1
round;236;0;1
_reduce;237;2;1
_reduce;238;2;1
_reduce;239;0;1
_prep_ndarray;240;0;1
__init__;241;0;1
_set_axis;242;1;1
_ixs;243;1;2
__getitem__;244;2;3
_get_with;245;1;1
_get_with;246;1;1
_get_values;247;1;1
__setitem__;248;1;3
__setitem__;249;1;1
__setitem__;250;1;1
_set_with_engine;251;1;1
_set_with;252;0;1
_set_with;253;1;1
_set_value;254;0;1
to_string;255;0;1
sort_values;256;1;1
aggregate;257;1;1
_sanitize_array;258;1;1
_sanitize_array;259;1;1
_convert_for_datetime;260;1;1
_arith_method_SERIES;261;1;1
_arith_method_SERIES;262;0;1
_comp_method_SERIES;263;0;1
_bool_method_SERIES;264;1;1
_bool_method_SERIES;265;1;1
_arith_method_FRAME;266;1;1
_flex_comp_method_FRAME;267;0;1
_arith_method_PANEL;268;1;1
_comp_method_PANEL;269;1;1
_aggregate;270;1;1
_aggregate;271;1;1
_aggregate;272;1;1
_aggregate_multiple_funcs;273;2;2
_aggregate_multiple_funcs;274;1;3
_aggregate_multiple_funcs;275;1;1
item;276;1;1
_get_indices;277;1;1
_make_wrapper;278;1;1
_make_wrapper;279;1;1
_make_wrapper;280;1;1
_cython_transform;281;1;2
_cython_agg_general;282;1;1
_python_agg_general;283;2;1
mean;284;1;2
median;285;1;2
_add_numeric_operations;286;1;2
apply;287;2;2
_cython_operation;288;1;1
_cython_operation;289;1;1
agg_series;290;1;1
_get_grouper;291;0;1
_get_grouper;292;0;1
_get_grouper;293;1;1
aggregate;294;1;1
filter;295;1;2
nunique;296;1;1
_cython_agg_blocks;297;1;1
aggregate;298;3;1
_aggregate_generic;299;0;1
_aggregate_generic;300;2;1
_aggregate_item_by_item;301;3;2
_decide_output_index;302;0;1
_wrap_applied_output;303;1;1
_wrap_applied_output;304;0;1
_transform_general;305;1;2
_choose_path;306;1;1
_transform_item_by_item;307;1;1
filter;308;1;1
_aggregate_item_by_item;309;2;1
fast_apply;310;1;1
mask_missing;311;1;1
_interpolate_scipy_wrapper;312;0;1
_interpolate_scipy_wrapper;313;1;1
_interpolate_scipy_wrapper;314;1;1
_from_derivatives;315;2;1
_akima_interpolate;316;1;1
fillna;317;4;1
split_and_operate;318;1;1
_astype;319;1;1
replace;320;4;1
setitem;321;1;1
setitem;322;1;1
coerce_to_target_dtype;323;1;1
interpolate;324;1;1
interpolate;325;1;1
eval;326;1;1
eval;327;0;2
where;328;1;1
where;329;1;1
quantile;330;1;1
convert;331;2;1
set;332;0;1
set;333;1;1
_replace_single;334;1;1
_replace_single;335;1;1
_replace_single;336;1;1
_try_coerce_result;337;1;1
__len__;338;1;1
set;339;1;1
create_block_manager_from_blocks;340;2;1
create_block_manager_from_arrays;341;3;1
_putmask_smart;342;1;1
_putmask_smart;343;1;1
_prep_values;344;1;1
validate;345;0;1
_apply_window;346;1;1
_apply;347;1;1
_validate_freq;348;1;1
_apply;349;1;1
_offset;350;1;1
__call__;351;0;1
__call__;352;1;1
__call__;353;0;1
__call__;354;1;1
_has_infs;355;1;1
_nanminmax;356;1;1
_get_counts;357;1;1
_ensure_numeric;358;1;1
_ensure_numeric;359;1;1
_ensure_numeric;360;1;1
_init_matrix;361;1;1
_set_value;362;1;1
apply;363;1;1
_add_aggregate_operations;364;1;1
_get_deprecated_option;365;1;1
__init__;366;1;2
from_codes;367;1;1
map;368;1;1
is_dtype_equal;369;1;1
is_bool_indexer;370;2;1
_try_sort;371;1;1
_asarray_tuplesafe;372;2;1
_index_labels_to_array;373;1;1
in_interactive_session;374;1;1
in_qtconsole;375;2;1
in_ipnb;376;2;1
in_ipython_frontend;377;2;1
_construct_axes_from_arguments;378;1;1
_get_axis_number;379;1;1
_get_axis_name;380;1;1
pop;381;0;1
squeeze;382;1;1
__invert__;383;2;1
to_xarray;384;0;1
get;385;1;1
_maybe_update_cacher;386;0;1
_check_setitem_copy;387;0;1
_check_setitem_copy;388;0;1
__delitem__;389;1;1
__delitem__;390;1;1
_drop_axis;391;0;1
reindex;392;1;1
sample;393;1;1
__setattr__;394;1;1
__setattr__;395;1;1
_check_inplace_setting;396;0;1
at_time;397;2;1
between_time;398;2;1
rank;399;1;1
_where;400;3;1
safe_sort;401;2;1
__getitem__;402;1;1
_get_label;403;1;1
_get_setitem_indexer;404;1;1
_get_setitem_indexer;405;1;1
_get_setitem_indexer;406;1;1
_setitem_with_indexer;407;1;1
_getitem_tuple;408;1;1
_multi_take;409;3;1
_handle_lowerdim_multi_index_axis0;410;1;2
_getitem_axis;411;1;1
_getitem_iterable;412;1;1
_convert_to_indexer;413;1;1
_convert_to_indexer;414;1;3
_convert_to_indexer;415;1;1
__getitem__;416;0;1
_getbool_axis;417;1;1
_has_valid_type;418;1;2
_getitem_tuple;419;1;1
_get_list_axis;420;1;1
_getitem_axis;421;1;1
convert_to_index_sliceable;422;1;1
maybe_droplevels;423;1;1
maybe_droplevels;424;1;1
_dir_additions;425;0;1
create_nd_panel_factory;426;1;1
_ensure_data;427;0;1
isin;428;3;1
isin;429;4;1
value_counts;430;2;1
mode;431;1;1
_length_check;432;0;1
_map;433;2;1
_map;434;1;1
str_repeat;435;1;1
str_repeat;436;1;1
_get_single_group_name;437;1;1
_str_extract_frame;438;1;1
str_get_dummies;439;1;1
__getitem__;440;1;1
_gotitem;441;1;1
_groupby_and_aggregate;442;1;1
_groupby_and_aggregate;443;0;1
_replacer;444;1;1
resolve;445;2;1
resolve;446;1;1
type;447;1;1
type;448;1;1
is_datetime;449;1;1
is_datetime;450;1;1
_in;451;1;1
_in;452;1;1
_not_in;453;1;1
_not_in;454;1;1
_cast_inplace;455;1;1
__init__;456;1;1
__init__;457;1;1
_align;458;1;1
_reconstruct_object;459;1;1
_evaluate_numexpr;460;3;1
_where_numexpr;461;4;2
_has_bool_dtype;462;1;1
_has_bool_dtype;463;1;1
_resolve_name;464;1;1
visit_Subscript;465;1;1
visit_Subscript;466;1;1
visit_Attribute;467;1;1
visit_Attribute;468;1;1
evaluate;469;1;1
evaluate;470;1;1
_result_type_many;471;1;1
eval;472;1;1
eval;473;1;1
visit_Subscript;474;1;1
visit_Assign;475;1;1
visit_Attribute;476;3;1
visit_Call_35;477;1;1
visit_Call_35;478;1;1
visit_Call_legacy;479;1;1
visit_Call_legacy;480;1;1
_evaluate;481;4;1
_evaluate;482;1;1
to_coo;483;0;1
_get_fill;484;1;1
__len__;485;1;1
astype;486;0;1
__getitem__;487;1;3
_get_values;488;1;1
_to_ijv;489;1;1
cut;490;1;1
_get_comb_axis;491;1;1
_make_concat_multiindex;492;1;1
_groupby_and_merge;493;1;1
_groupby_and_merge;494;1;1
_groupby_and_merge;495;0;1
pivot_table;496;0;1
pivot_table;497;1;1
pivot_table;498;2;1
pivot_table;499;2;1
_add_margins;500;1;1
_compute_grand_margin;501;0;1
_generate_marginal_results;502;1;1
_normalize;503;1;1
_normalize;504;1;1
is_dtype;505;1;1
construct_from_string;506;0;1
__new__;507;1;1
__new__;508;1;1
__new__;509;1;1
construct_from_string;510;1;1
__new__;511;1;1
construct_from_string;512;1;1
is_dtype;513;0;1
__new__;514;1;1
__new__;515;1;1
construct_from_string;516;1;1
is_dtype;517;0;1
_concat_compat;518;1;1
is_scipy_sparse;519;0;1
is_datetime64_dtype;520;1;1
is_timedelta64_dtype;521;1;1
is_string_dtype;522;2;1
is_dtype_equal;523;3;1
is_datetime64_ns_dtype;524;1;1
is_timedelta64_ns_dtype;525;2;1
is_string_like_dtype;526;2;1
is_bool_dtype;527;1;1
_get_dtype_type;528;1;1
_get_dtype_from_object;529;0;1
_get_dtype_from_object;530;1;1
_validate_date_like_dtype;531;1;1
pandas_dtype;532;1;1
pandas_dtype;533;1;1
pandas_dtype;534;1;1
pandas_dtype;535;1;1
pandas_dtype;536;1;1
maybe_downcast_to_dtype;537;0;1
maybe_downcast_to_dtype;538;0;1
maybe_downcast_to_dtype;539;1;1
maybe_upcast_putmask;540;2;1
maybe_upcast_putmask;541;0;1
maybe_promote;542;1;1
maybe_promote;543;1;1
maybe_convert_scalar;544;1;1
coerce_to_dtypes;545;0;1
maybe_convert_objects;546;1;1
soft_convert_objects;547;3;1
maybe_infer_to_datetimelike;548;1;2
maybe_infer_to_datetimelike;549;1;1
maybe_infer_to_datetimelike;550;1;1
maybe_cast_to_datetime;551;0;1
is_re_compilable;552;0;1
is_hashable;553;0;1
is_sequence;554;1;1
is_datetimelike;555;1;1
_make_accessor;556;1;1
equals;557;2;1
get_value;558;4;1
_try_get_item;559;1;1
__new__;560;0;1
__new__;561;1;1
__new__;562;1;1
__new__;563;1;1
__new__;564;1;1
__new__;565;1;1
_shallow_copy_with_infer;566;1;1
_try_convert_to_int_index;567;1;1
_try_convert_to_int_index;568;1;1
_convert_slice_indexer;569;0;1
_convert_slice_indexer;570;1;1
__contains__;571;1;1
contains;572;1;1
putmask;573;1;1
equals;574;1;1
asof;575;1;1
union;576;1;1
union;577;0;1
union;578;1;1
intersection;579;2;1
intersection;580;2;1
difference;581;1;1
symmetric_difference;582;1;1
_get_unique_index;583;0;1
get_loc;584;1;1
get_value;585;1;1
get_value;586;1;2
get_value;587;1;3
join;588;1;1
_maybe_cast_indexer;589;1;1
get_slice_bound;590;1;1
get_slice_bound;591;1;1
_add_comparison_methods;592;1;1
_ensure_has_len;593;0;1
__contains__;594;1;1
_get_level_number;595;2;1
is_monotonic_increasing;596;2;1
get_value;597;1;2
get_value;598;1;1
get_value;599;1;3
get_value;600;1;2
get_value;601;1;1
append;602;1;1
drop;603;2;1
drop;604;1;1
get_indexer;605;1;1
get_loc;606;1;1
get_loc_level;607;1;1
get_loc_level;608;0;1
_get_level_indexer;609;1;1
get_locs;610;2;1
_convert_can_do_setop;611;1;1
__new__;612;2;1
_generate;613;1;1
_add_offset;614;2;1
union;615;1;1
union_many;616;1;1
join;617;1;1
_can_fast_union;618;1;1
intersection;619;1;1
get_value;620;1;1
get_value;621;2;1
get_value;622;1;1
get_loc;623;1;1
get_loc;624;1;1
get_loc;625;2;2
slice_indexer;626;1;1
insert;627;2;1
bdate_range;628;2;1
__new__;629;2;1
_simple_new;630;1;1
_add_numeric_methods_binary;631;2;1
equals;632;2;1
__contains__;633;1;2
__contains__;634;1;1
get_loc;635;0;1
get_loc;636;1;1
__contains__;637;1;1
get_value;638;1;1
get_value;639;4;1
get_loc;640;1;1
get_loc;641;2;1
get_loc;642;1;1
get_loc;643;2;1
_maybe_cast_slice_bound;644;3;1
equals;645;1;1
_evaluate_compare;646;2;1
__contains__;647;2;1
inferred_freq;648;1;1
map;649;2;1
min;650;2;1
max;651;2;1
isin;652;1;1
_ensure_datetimelike_to_i8;653;1;1
_td_index_cmp;654;1;1
union;655;1;1
join;656;1;1
intersection;657;1;1
get_value;658;1;1
get_value;659;2;1
get_value;660;1;1
get_loc;661;1;1
get_loc;662;1;1
get_loc;663;2;1
insert;664;1;1
insert;665;2;1
__contains__;666;1;1
contains;667;1;1
mid;668;1;1
get_value;669;1;1
take;670;2;1
interval_range;671;1;1
searchsorted;672;1;1
_combine_hash_arrays;673;1;1
hash_array;674;1;1
to_datetime;675;1;1
to_datetime;676;2;1
to_datetime;677;1;1
to_datetime;678;1;2
to_datetime;679;2;1
to_datetime;680;1;1
to_datetime;681;1;2
_assemble_from_unit_mappings;682;1;1
_assemble_from_unit_mappings;683;1;1
_attempt_YYYYMMDD;684;1;1
_attempt_YYYYMMDD;685;2;1
_attempt_YYYYMMDD;686;2;1
_guess_time_format_for_array;687;1;1
to_time;688;0;1
to_time;689;1;1
to_numeric;690;0;1
_validate_timedelta_unit;691;1;1
_coerce_scalar_to_timedelta_type;692;1;1
_convert_listlike;693;2;1
__doc__;694;1;1
_check_if_lzma;695;1;1
_skip_if_no_pathlib;696;0;1
_skip_if_no_localpath;697;0;1
_skip_if_no_mock;698;0;1
_skip_if_no_mock;699;0;1
_default_locale_getter;700;1;1
get_locales;701;1;1
get_locales;702;2;1
set_locale;703;1;1
_can_set_locale;704;0;1
debug;705;1;1
set_trace;706;0;1
ensure_clean;707;1;1
ensure_clean;708;0;1
ensure_clean;709;0;1
assert_class_equal;710;1;1
assert_attr_equal;711;1;1
skip_if_no_package;712;1;1
skip_if_no_package;713;1;1
can_connect;714;0;1
network;715;1;1
network;716;1;1
assert_produces_warning;717;0;1
set_timezone;718;1;1
__getattr__;719;1;1
test;720;0;1
get_sys_info;721;2;1
get_sys_info;722;1;1
get_sys_info;723;1;1
show_versions;724;1;1
show_versions;725;0;1
_check_for_default_values;726;2;1
validate_axis_style_args;727;1;1
to_offset;728;0;1
to_offset;729;1;1
get_offset;730;3;1
infer_freq;731;1;1
as_timestamp;732;1;1
apply_wraps;733;2;1
__add__;734;1;1
freqstr;735;1;1
freqstr;736;0;1
__getstate__;737;0;1
_validate_time;738;2;1
__add__;739;1;2
_get_calendar;740;1;1
register;741;1;1
merge_class;742;1;1
merge_class;743;1;1
get_hits;744;1;1
default_iget;745;2;1
flatten;746;1;1
merge_pr;747;0;1
merge_pr;748;0;1
update_pr;749;0;1
update_pr;750;0;1
cherry_pick;751;0;1
maybe_exclude_notebooks;752;0;1
maybe_exclude_notebooks;753;0;1
html;754;0;1
zip_html;755;0;1
check_build;756;0;1
auto_dev_build;757;5;1
linkcode_resolve;758;1;1
linkcode_resolve;759;1;1
linkcode_resolve;760;1;1
write;761;2;1
process_input_line;762;1;1
process_pure_python;763;0;1
process_pure_python;764;1;1
setup;765;1;1
__init__;766;1;1
import_phantom_module;767;1;1
__init__;768;4;1
__init__;769;1;1
run;770;2;1
contains_doctest;771;1;1
run_code;772;1;1
makefig;773;0;1
remove;774;0;1
setup;775;0;1
teardown;776;0;1
setup;777;2;1
setup;778;1;1
_set_use_bottleneck_False;779;1;1
setup;780;0;1
setup;781;3;1
pad;782;0;1
backfill;783;0;1
setup;784;1;1
setup;785;1;1
remove;786;0;1
remove;787;0;1
